Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
edu.cmu.sphinx.decoder.search	ActiveListFactory	1	6.0	1.0	8	0.09667546102948851	1261.4505915042914	7	1	1	1	10	120.15687212112816	35	9	8	1	112.8941868298831	0.0	0.5	0.0	0	1.0	1	290.02638308846554	0	1	2	0.0	0	1	1	0	0	0	0	8	64	1	0	FALSE
edu.cmu.sphinx.jsapi	SphinxRecognizer	6	0.0	1.0	7	0.043557011487685704	249.58718142395074	6	0	1	6	2	110.14479130506055	52	14	1	2	158.25007307159936	0.0	0.6666666666666666	0.0	0	6.0	1	130.6710344630571	0	0	2	0.06722689075630252	0	2	6	0	0	6	0	7	47	1	0	FALSE
tests.other	FooClass	4	0.0	1.0	9	0.03818283244555632	246.82256110857261	4	0	1	4	4	145.67249200777286	0	14	2	1	145.67249200777286	0.0	0.5	0.0	0	4.0	1	114.54849733666897	1	1	2	0.14285714285714285	0	1	4	0	0	3	0	0	40	0	0	FALSE
edu.cmu.sphinx.research.parallel	TokenScorePruner	14	0.04733727810650888	1.3571428571428572	70	0.7631647951251768	21416.955870185997	27	1	1	14	13	101.90559513043132	77	91	2	1	119.77841540204258	2.0	0.0	0.12087912087912088	1	74.0	5	2289.4943853755303	0	3	11	0.0	1	0	19	2	0	11	1	19	472	1	0	FALSE
edu.cmu.sphinx.util	SocketCommandInterpreter$CommandInterface_0	2	0.0	1.0	5	0.03280571337511494	375.6212120015763	2	0	1	2	1	141.86583125759165	0	7	0	1	141.86583125759165	0.0	0.0	0.0	0	2.0	1	98.41714012534482	0	2	1	0.0	1	0	2	0	0	0	0	0	29	0	0	FALSE
edu.cmu.sphinx.util	StreamFactory	7	0.08333333333333333	3.857142857142857	92	1.3510632696785057	76920.0451421592	9	1	1	7	8	111.09909566745749	239	150	8	1	97.31556546391062	0.0	0.0	0.42857142857142855	0	10.0	8	4053.189809035517	0	7	0	0.0	1	0	27	0	0	0	0	15	750	1	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener_9	1	0.0	2.0	13	0.12205066082481672	2160.911894846701	1	0	1	1	0	103.02865985645593	0	16	0	1	103.02865985645593	0.0	0.0	0.0	0	0.0	2	366.15198247445016	1	0	0	0.0	0	0	2	0	0	1	0	0	75	0	0	FALSE
edu.cmu.sphinx.linguist.acoustic.trivial	TrivialAcousticModel	11	0.02222222222222222	1.1818181818181819	42	0.5157675817354506	11254.792649873376	20	1	1	12	9	81.35593984112609	96	66	0	1	129.4612216076649	0.0	0.0	0.13131313131313133	1	62.0	2	1547.3027452063516	0	5	9	0.0	1	0	13	0	1	6	1	23	320	1	0	FALSE
edu.cmu.sphinx.tools.dictator.models	Model	23	0.051948051948051945	3.0434782608695654	240	3.1067975208940424	156821.1424260192	37	1	1	24	19	53.25378674237312	208	307	0	1	103.25253612166036	0.0	0.0	0.12111801242236025	1	44.0	16	9320.392562682127	1	13	19	0.0	1	0	70	0	1	10	1	57	1734	1	0	FALSE
edu.cmu.sphinx.linguist	SearchStateArc	5	0.0	1.0	6	0.016666666666666666	55.0	5	0	0	5	31	144.9263778954183	28	7	31	1	162.79919816702957	0.0	0.0	0.0	0	5.0	1	50.0	0	1	1	0.0	0	0	5	0	0	4	0	6	25	1	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener_8	1	0.0	1.0	3	0.02804903281371736	223.51971789208912	1	0	1	1	0	134.70199217737252	0	5	0	1	134.70199217737252	0.0	0.0	0.0	0	0.0	1	84.14709844115208	0	0	0	0.0	0	0	1	0	0	1	0	0	24	0	0	FALSE
edu.cmu.sphinx.linguist.flat	UnitState	13	0.027777777777777776	1.3076923076923077	42	0.3690511553898022	9902.216577857553	16	1	1	13	12	112.5743291728403	77	58	5	1	130.44714944445155	2.0	0.25	0.3076923076923077	0	65.0	5	1107.1534661694066	1	7	7	0.09523809523809523	1	1	17	2	0	6	1	16	266	1	0	FALSE
demo.sphinx.lattice	LatticeDemo	1	0.0	9.0	40	0.6482907263673214	38227.97799535799	1	0	1	1	14	30.521656942844025	11	54	1	1	74.64926675365324	0.0	0.0	0.0	0	1.0	9	1944.8721791019643	0	0	13	0.0	1	0	9	0	0	1	0	3	307	1	0	FALSE
edu.cmu.sphinx.linguist.flat	HMMStateState	7	0.08333333333333333	1.1428571428571428	18	0.12404711778753294	1482.811876475856	9	1	1	7	9	123.55069734866177	40	27	5	1	141.42351762027303	2.0	0.25	0.42857142857142855	0	19.0	2	372.1413533625988	0	2	4	0.05263157894736842	1	1	8	2	0	5	1	8	105	1	0	FALSE
edu.cmu.sphinx.frontend.frequencywarp	PLPFilter	2	1.0	5.0	30	0.45679360140526204	35307.68268008688	6	1	0	2	2	141.14374720456127	55	46	1	1	93.31623234234826	0.0	0.0	0.75	0	0.0	7	1370.3808042157862	0	0	1	0.0	1	0	10	0	0	2	0	5	260	1	0	FALSE
edu.cmu.sphinx.tools.feature	FeatureFileDumper	6	0.2	4.833333333333333	110	1.395967559790994	66989.0201285272	10	1	1	7	9	43.83212847590314	52	130	1	1	91.93741024244194	0.0	0.0	0.4166666666666667	1	2.0	7	4187.902679372982	0	0	8	0.0	1	0	29	0	1	6	0	10	763	1	0	FALSE
edu.cmu.sphinx.tools.audio	AudioDataInputStream	10	0.13333333333333336	1.9	62	0.5932178289550968	29568.327731844296	15	1	1	10	4	154.37907524756088	26	71	2	1	114.49366124305064	0.0	0.5	0.32	0	0.0	4	1779.6534868652902	1	0	2	0.0	1	1	19	0	0	10	0	20	385	1	0	FALSE
demo.jsapi.cardmatch	SequencePrompt	3	0.25	1.3333333333333333	12	0.08816358580407077	1705.2134061514655	5	1	0	3	2	108.91055445882844	15	17	1	1	126.7833747304397	0.0	0.0	0.6666666666666666	0	1.0	2	264.4907574122123	0	1	1	0.0	0	0	4	0	0	2	1	4	69	1	0	FALSE
edu.cmu.sphinx.util.props	Configurable	3	0.0	1.0	4	0.0287309044308093	162.58060634763737	3	0	0	3	9	171.1289694317603	103	5	9	1	157.34543922821342	0.0	0.0	0.0	0	3.0	1	86.1927132924279	0	1	3	0.0	0	0	3	0	0	2	0	4	29	1	0	FALSE
tests.other	BaseClass	3	0.5	1.0	8	0.03161728131014705	240.38489413576218	4	1	1	3	3	144.77900423622316	0	12	2	1	144.77900423622316	1.0	0.0	0.6666666666666666	0	4.0	1	94.85184393044115	0	0	1	0.0	0	0	3	1	0	3	0	0	33	0	0	FALSE
com.sun.speech.engine.recognition	JSGFParser	45	0.07818181818181819	6.044444444444444	843	11.041338089001986	883967.4513664932	70	1	1	47	8	89.95372085192075	43	1066	3	1	89.95372085192075	0.0	0.0	0.11644444444444445	1	242.0	29	33124.01426700596	0	18	6	0.0	1	0	272	0	2	27	1	29	5862	1	0	FALSE
edu.cmu.sphinx.research.distributed.server	ServerDecoder$RecognitionHandler	4	0.0	2.25	31	0.3292447303329931	6249.923919363113	7	1	1	4	2	96.26613805043272	21	45	0	1	114.13895832204398	0.0	0.0	0.3333333333333333	1	2.0	4	987.7341909989793	0	0	2	0.0	1	0	9	0	0	4	1	6	206	0	0	FALSE
edu.cmu.sphinx.linguist	SearchState	8	0.0	1.0	9	0.025869880158145606	88.41446071165521	8	0	0	8	26	144.91030825763437	44	10	25	1	162.78312852924563	0.0	0.0	0.0	0	8.0	1	77.60964047443682	0	3	2	0.0	0	0	8	0	0	5	0	9	38	1	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener_7	1	0.0	1.0	3	0.013233083338141043	75.39850002884626	1	0	1	1	0	138.41854807953266	0	4	0	1	138.41854807953266	0.0	0.0	0.0	0	1.0	1	39.69925001442313	1	0	0	0.0	0	0	1	0	0	1	0	0	14	0	0	FALSE
edu.cmu.sphinx.linguist.dictionary	FullDictionary	20	0.06477732793522267	1.95	162	1.891892743732612	64753.662378472065	33	1	1	20	20	61.411627132021785	170	205	6	1	109.51690889856059	1.0	0.0	0.13846153846153847	1	214.0	6	5675.678231197836	0	7	14	0.0	1	0	39	1	0	13	1	28	1130	1	0	FALSE
edu.cmu.sphinx.tools.corpus	CorpusReader	1	0.0	1.0	2	0.006	23.0	1	0	0	1	3	128.90528847720358	14	3	2	1	149.0476254564512	0.0	0.0	0.0	0	1.0	1	18.0	0	1	1	0.0	0	0	1	0	0	0	0	1	9	1	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener_6	1	0.0	1.0	3	0.013233083338141043	75.39850002884626	1	0	1	1	0	138.41854807953266	0	4	0	1	138.41854807953266	0.0	0.0	0.0	0	1.0	1	39.69925001442313	1	0	0	0.0	0	0	1	0	0	1	0	0	14	0	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener_5	1	0.0	1.0	3	0.013233083338141043	75.39850002884626	1	0	1	1	0	138.41854807953266	0	4	0	1	138.41854807953266	0.0	0.0	0.0	0	1.0	1	39.69925001442313	1	0	0	0.0	0	0	1	0	0	1	0	0	14	0	0	FALSE
edu.cmu.sphinx.tools.audio	FilenameDialog	4	0.3333333333333333	1.0	47	0.6048358604072148	15293.059012961192	6	1	1	4	1	59.81538562443166	44	73	1	1	103.94299543524087	0.0	0.5	0.25	1	4.0	1	1814.5075812216444	1	1	0	0.0	1	1	4	0	0	3	0	27	354	1	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener_4	1	0.0	1.0	3	0.016504393141215858	115.78294855911892	1	0	1	1	0	136.95160773965927	0	4	0	1	136.95160773965927	0.0	0.0	0.0	0	0.0	1	49.51317942364757	0	0	0	0.0	0	0	1	0	0	1	0	0	16	0	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener_3	1	0.0	1.0	3	0.016504393141215858	115.78294855911892	1	0	1	1	0	136.95160773965927	0	4	0	1	136.95160773965927	0.0	0.0	0.0	0	0.0	1	49.51317942364757	0	0	0	0.0	0	0	1	0	0	1	0	0	16	0	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener_2	1	0.0	1.0	3	0.018201504169791678	128.5112812734376	1	0	1	1	0	136.59490383525065	0	4	0	1	136.59490383525065	0.0	0.0	0.0	0	1.0	1	54.604512509375034	0	0	0	0.0	1	0	1	0	0	1	0	0	17	0	0	FALSE
edu.cmu.sphinx.linguist.dflat	OutOfGrammarGraph$OogSearchState	15	1.0	1.0666666666666667	30	0.16996812487710108	1446.4891714401922	16	1	1	15	4	126.25790356808179	77	45	0	1	144.13072383969305	0.0	0.0	0.0	1	15.0	2	509.90437463130326	0	7	4	0.0	1	0	16	0	0	8	1	15	158	1	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener_1	1	0.0	3.0	9	0.096	1772.0	1	0	1	1	1	109.5711456921752	0	13	0	1	109.5711456921752	0.0	0.0	0.0	0	0.0	3	288.0	1	0	1	0.0	1	0	3	0	0	1	0	0	60	0	0	FALSE
edu.cmu.sphinx.tools.audio	AudioTool$ActionListener_0	1	0.0	3.0	7	0.07798189377890245	1474.0014674728125	1	0	1	1	1	114.27215740525392	0	11	0	1	114.27215740525392	0.0	0.0	0.0	0	0.0	3	233.94568133670737	0	0	1	0.0	1	0	3	0	0	1	0	0	51	0	0	FALSE
edu.cmu.sphinx.util	FileReferenceSource	2	0.0	4.0	25	0.28111196874527583	13192.480862235661	3	1	1	2	1	58.05815942069334	14	31	0	1	100.34931201187808	0.0	0.0	1.0	0	0.0	7	843.3359062358275	0	1	1	0.0	1	0	8	0	0	1	1	4	157	1	0	FALSE
edu.cmu.sphinx.tools.dictator	DictatorModel	2	0.0	1.5	19	0.2050140444191139	4254.457743445778	4	1	1	2	2	61.000415195074275	16	24	0	1	109.10569696161308	0.0	0.0	0.5	0	2.0	2	615.0421332573417	0	0	2	0.0	1	0	3	0	0	2	0	3	133	1	0	FALSE
tests.result.lattice	LatticeCompTest	1	0.0	7.0	43	0.8122966744477262	47696.82619357564	1	0	1	1	7	35.21612826202727	12	62	0	1	72.77863792006727	0.0	0.0	0.0	0	1.0	7	2436.8900233431787	0	0	7	0.0	1	0	7	0	0	1	0	7	385	1	0	FALSE
edu.cmu.sphinx.linguist.lextree	LexTreeLinguist$LexTreeState	26	0.07	1.5769230769230769	121	1.2816504603005616	43724.732679810615	30	1	1	26	5	105.16215324988292	143	178	0	1	123.03497352149418	0.0	0.0	0.18269230769230768	1	286.0	4	3844.951380901685	1	13	5	0.0	1	0	41	0	0	13	1	33	828	1	0	FALSE
edu.cmu.sphinx.linguist.dflat	OutOfGrammarGraph$LastBranchState	4	0.6666666666666666	1.0	12	0.06814901739537475	657.8735451554098	5	1	1	4	1	135.9869444866234	18	17	0	1	135.7511840943411	0.0	0.5	0.5	0	4.0	1	204.44705218612427	0	2	1	0.0	1	1	4	0	0	2	0	4	60	0	0	FALSE
edu.cmu.sphinx.linguist.acoustic	HMMStateArc	4	0.3333333333333333	1.0	12	0.07213190611764747	781.1817834306736	6	1	0	4	17	102.941981581932	24	17	17	1	135.16364468890575	0.0	0.0	0.75	0	2.0	1	216.3957183529424	0	2	1	0.0	0	0	4	0	0	2	0	5	64	1	0	FALSE
edu.cmu.sphinx.linguist.flat	FlatLinguist	22	0.06504065040650407	1.5909090909090908	199	2.497637906790492	71875.79075109781	63	1	1	23	32	59.14770970609874	241	268	3	1	107.62472060087462	1.0	0.0	0.08647450110864745	1	238.0	8	7492.913720371476	0	6	29	0.0	1	0	35	1	1	16	1	74	1371	1	0	FALSE
edu.cmu.sphinx.linguist.acoustic	HMM	6	0.0	1.0	7	0.028566562275529093	128.5495302398809	6	0	0	6	40	128.29755944221645	39	8	38	1	160.5192225491902	0.0	0.0	0.0	0	6.0	1	85.69968682658728	0	0	3	0.0	0	0	6	0	0	6	0	7	36	1	0	FALSE
edu.cmu.sphinx.tools.corpus	Corpus	27	0.019230769230769232	1.7407407407407407	112	1.3731152099907857	54392.64260508576	33	1	1	30	19	122.39467607544177	19	147	18	1	122.39467607544177	0.0	0.0	0.14814814814814814	1	407.0	7	4119.3456299723575	1	12	4	0.0	1	0	47	0	3	15	0	2	936	1	0	FALSE
edu.cmu.sphinx.frontend.frequencywarp	FrequencyWarper	2	0.0	1.0	7	0.0961277184241081	2512.0147198551413	2	0	0	2	2	146.9321540718679	36	9	2	1	128.79841015623197	0.0	0.0	0.0	0	2.0	1	288.3831552723243	0	0	0	0.0	1	0	2	0	0	2	0	5	70	1	0	FALSE
edu.cmu.sphinx.util	IDGenerator	2	0.0	1.5	10	0.07092019951733941	1251.4261882608535	4	1	0	2	0	80.52168578366981	15	14	0	1	122.81283837485455	0.0	0.0	0.5	0	0.0	2	212.76059855201822	0	0	0	0.0	0	0	3	0	0	2	0	4	55	1	0	FALSE
edu.cmu.sphinx.instrumentation	TokenRank	4	0.3333333333333333	1.0	12	0.06387016789912449	472.0803139018955	6	1	1	4	14	119.01333735032165	23	17	1	1	136.8861576219329	0.0	0.0	0.75	0	0.0	1	191.61050369737345	0	1	13	0.0	0	0	4	0	0	3	0	4	58	0	0	FALSE
edu.cmu.sphinx.linguist.flat	AlternativeState	4	0.0	1.0	9	0.06679549867471062	584.3801250421766	4	0	1	4	4	110.50319257114006	25	16	1	1	142.7248556781138	0.0	0.5	0.0	0	4.0	1	200.38649602413184	1	2	3	0.037037037037037035	1	1	4	0	0	2	1	5	59	1	0	FALSE
edu.cmu.sphinx.tools.corpusBrowser	CorpusBrowser	9	0.051470588235294115	3.0	130	1.7296122890326948	47811.01475436771	26	1	1	9	9	138.54397375749022	19	153	1	1	98.65855975297995	0.0	0.0	0.10457516339869281	1	11.0	5	5188.836867098084	0	1	8	0.0	1	0	27	0	0	8	1	2	975	1	0	FALSE
edu.cmu.sphinx.linguist.acoustic.tiedstate	Sphinx3Loader	55	0.0358227079538555	2.3636363636363638	753	9.62966658402273	665843.5177610363	116	1	1	55	24	52.96931372529995	627	855	1	1	97.09692353610916	1.0	0.0	0.05156482861400894	1	1736.0	11	28888.999752068186	1	33	23	0.0	1	0	130	1	0	22	1	114	4959	1	0	FALSE
edu.cmu.sphinx.model.acoustic.sphinx3	PropertiesDumper	5	0.5	2.0	42	0.45941319691552385	16171.518277442707	6	1	1	5	1	77.2929943241858	31	48	1	1	109.51465743115955	0.0	0.0	0.6	0	2.0	4	1378.2395907465716	1	2	0	0.0	1	0	10	0	0	3	0	6	290	1	0	FALSE
edu.cmu.sphinx.util	Misrecognition	3	0.25	1.0	10	0.058209064756831075	753.460659353365	5	1	1	3	1	116.43052000215255	16	14	1	1	134.3033402737638	0.0	0.0	0.6666666666666666	0	5.0	1	174.62719427049322	0	2	0	0.0	0	0	3	0	0	1	0	3	53	0	0	FALSE
edu.cmu.sphinx.tools.audio	Player	6	0.18	2.0	49	0.5804547048338883	19158.94856699959	16	1	1	6	6	149.4438584689608	14	61	3	1	109.55844446445053	0.0	0.0	0.25	0	2.0	4	1741.3641145016647	0	0	3	0.0	1	0	12	0	0	6	0	1	351	1	0	FALSE
com.sun.speech.engine	SpeechEventWrapper	2	0.5	1.0	8	0.05881487819759893	746.0998416193672	4	1	1	2	1	98.90938968016155	26	11	1	1	128.28977546635076	0.0	0.5	0.75	0	0.0	1	176.4446345927968	0	1	0	0.0	1	1	2	0	0	1	0	5	47	1	0	FALSE
edu.cmu.sphinx.tools.audio	VUMeter	9	0.19791666666666666	2.3333333333333335	98	1.280488844524656	74885.94770089678	21	1	1	12	9	142.51803738545686	19	109	6	1	102.63262338094661	0.0	0.0	0.25925925925925924	1	6.0	6	3841.4665335739683	0	0	3	0.0	1	0	21	0	3	9	0	6	713	1	0	FALSE
edu.cmu.sphinx.util	StatisticsVariable	13	0.05000000000000001	1.4615384615384615	76	0.7015557734672064	23744.26943377681	18	1	1	14	4	86.93345689386476	78	92	4	1	119.15512000083851	0.0	0.0	0.15384615384615385	1	60.0	3	2104.6673204016192	0	3	0	0.0	1	0	19	0	1	10	0	18	461	1	0	FALSE
edu.cmu.sphinx.tools.audio	Sinusoid	1	0.0	2.0	9	0.13744395887395114	5447.641237087891	1	0	0	1	1	76.44310427187804	13	13	0	1	105.82349005806726	0.0	0.5	0.0	0	0.0	2	412.33187662185344	0	0	1	0.0	1	1	2	0	0	1	0	2	84	1	0	FALSE
tests.jsgf	JSGFTest	1	0.0	8.0	34	0.5242607493794985	31634.826705562507	1	0	1	1	3	111.34052021690876	20	42	0	1	77.95660039620995	0.0	0.0	0.0	0	1.0	8	1572.7822481384956	0	0	3	0.0	1	0	8	0	0	1	0	3	256	1	0	FALSE
edu.cmu.sphinx.tools.audio	RawRecorder$RecordThread	2	1.0	3.0	27	0.2531886766923584	9203.482953156603	5	1	1	3	0	100.35020946570228	0	38	0	1	100.35020946570228	0.0	0.5	0.8333333333333334	0	0.0	4	759.5660300770752	0	1	0	0.0	1	1	6	0	1	1	0	0	153	0	0	FALSE
edu.cmu.sphinx.jsapi	JSGFGrammar$GrammarGraph	4	0.3333333333333333	1.0	13	0.06298949257776701	656.3842737939193	6	1	1	4	1	117.88611467672959	21	17	0	1	135.75893494834085	0.0	0.0	0.75	0	2.0	1	188.96847773330103	0	2	1	0.0	0	0	4	0	0	2	0	4	61	0	0	FALSE
edu.cmu.sphinx.decoder.search	WordStats	3	1.0	1.6666666666666667	23	0.18887423418592417	3485.2297044275683	7	1	1	4	24	66.74449964628293	30	30	2	1	115.22151054105882	0.0	0.0	0.9166666666666666	0	0.0	3	566.6227025577725	0	1	22	0.0	1	0	5	0	1	2	0	6	135	0	0	FALSE
edu.cmu.sphinx.tools.dictator.models	ModelLoader	55	0.0358227079538555	2.3636363636363638	753	9.644894087851297	668840.924201314	116	1	1	55	23	48.97628061462249	450	855	0	1	97.08156238116129	0.0	0.0	0.05156482861400894	1	1736.0	11	28934.682263553892	1	33	23	0.0	1	0	130	0	0	22	1	114	4963	1	0	FALSE
tests.other	InstanceOfTest	8	0.047619047619047616	2.75	94	0.7778409568541014	29218.04292859335	14	1	1	8	4	124.48182230501338	25	89	1	1	103.86682580920038	0.0	0.0	0.20833333333333334	1	28.0	4	2333.522870562304	0	0	3	0.0	1	0	22	0	0	8	0	9	494	1	0	FALSE
edu.cmu.sphinx.linguist.lextree	LexTreeLinguist$LexTreeWordState	10	0.16666666666666666	1.6	55	0.5847705512410069	19094.54896628179	12	1	1	10	5	86.76070192318363	63	70	0	1	118.98236503015738	0.0	0.5	0.35	1	30.0	5	1754.3116537230205	1	3	5	0.0	1	1	16	0	0	7	1	13	363	1	0	FALSE
edu.cmu.sphinx.instrumentation	BeamFinder	13	0.14583333333333334	3.076923076923077	148	1.767596152065429	57531.42805028089	37	1	1	14	14	60.893070519056764	102	199	0	1	103.1842231102415	0.0	0.0	0.1762820512820513	1	66.0	8	5302.788456196287	0	1	14	0.0	1	0	40	0	1	12	1	26	1031	1	0	FALSE
edu.cmu.sphinx.linguist.flat	FlatLinguist$FlatSearchGraph	3	0.5	1.0	8	0.03818947501009619	330.00753134555316	4	1	1	3	2	111.47363166570909	20	12	0	1	143.69529477268284	0.0	0.0	0.6666666666666666	0	4.0	1	114.56842503028857	0	1	2	0.0	0	0	3	0	0	2	1	4	37	0	0	FALSE
edu.cmu.sphinx.frontend	Data	0	0.0	0.0	1	0.0026666666666666666	12.0	0	0	0	0	65	171.0	9	2	65	1	171.0	0.0	0.0	0.0	0	0.0	0	8.0	0	0	0	0.0	0	0	0	0	0	0	0	1	4	1	0	FALSE
edu.cmu.sphinx.linguist.language.grammar	GrammarNode	24	0.09782608695652174	1.9166666666666667	140	1.5918610168710998	57644.338583520206	28	1	1	25	20	75.86506036063064	172	172	19	1	118.15621295181538	0.0	0.0	0.15625	1	196.0	9	4775.5830506133	0	12	2	0.0	1	0	46	0	1	12	0	37	991	1	0	FALSE
edu.cmu.sphinx.result	WordResultPath	7	0.0	1.7142857142857142	36	0.3318491435426961	7380.836696103698	7	0	1	7	5	121.23319311203639	31	47	2	1	120.9974327197541	0.0	0.5	0.0	0	7.0	3	995.5474306280884	1	3	3	0.0	1	1	12	0	0	4	1	8	236	1	0	FALSE
demo.jsapi.cardmatch	CardMatch	11	0.12000000000000002	2.0	104	1.3128097853795095	35911.159362804	31	1	1	11	14	57.57588291729202	106	135	1	1	107.57463229657925	0.0	0.0	0.1590909090909091	0	47.0	5	3938.4293561385284	0	3	13	0.0	1	0	22	0	0	8	1	31	769	1	0	FALSE
edu.cmu.sphinx.decoder.search	PartitionActiveListFactory$TokenArrayIterator	4	0.1111111111111111	1.25	16	0.11896902246554282	2072.266701202874	7	1	1	4	1	167.0007668259223	9	22	0	1	127.11535282141207	0.0	0.0	0.4166666666666667	0	6.0	2	356.90706739662846	0	1	1	0.0	1	0	5	0	0	3	1	3	94	0	0	FALSE
edu.cmu.sphinx.linguist.lextree	HMMTree$EndNode	7	0.1111111111111111	1.0	21	0.1421667123836481	1871.9831218810898	10	1	1	7	2	154.70363267725435	27	29	0	1	134.08863618144136	0.0	0.5	0.42857142857142855	0	8.0	1	426.5001371509443	1	5	2	0.0	1	1	7	0	0	2	0	5	117	0	0	FALSE
com.sun.speech.engine.recognition	BaseRuleGrammar$GRule	0	0.0	0.0	8	0.05945908824849729	749.1845119310659	7	1	1	1	0	171.0	0	9	0	1	171.0	0.0	0.0	0.0	0	0.0	0	178.37726474549189	0	0	0	0.0	1	0	0	0	1	0	1	0	40	0	0	FALSE
demo.jsapi.tags	Burger	4	0.0	2.25	28	0.2719062131215212	11781.2123638666	6	1	1	5	2	111.97089446846567	0	34	1	1	111.97089446846567	0.0	0.0	0.5	0	2.0	6	815.7186393645636	0	1	1	0.0	1	0	9	0	1	3	1	0	173	1	0	FALSE
edu.cmu.sphinx.linguist.lextree	LexTreeLinguist$LexTreeNonEmittingHMMState	2	0.0	1.0	5	0.05434085418229172	398.50903761466384	2	0	1	2	2	109.44187871993753	12	11	0	1	141.66354182691128	0.0	0.5	0.0	0	2.0	1	163.02256254687515	0	0	2	0.0	0	1	2	0	0	2	0	1	44	1	0	FALSE
demo.sphinx.hellodigits	HelloDigits	1	0.0	8.0	32	0.4921473834477567	25709.73763100723	1	0	1	1	6	69.29110432058967	15	45	1	1	79.64798899424001	0.0	0.0	0.0	0	1.0	8	1476.4421503432702	0	0	5	0.0	1	0	8	0	0	1	0	5	242	1	0	FALSE
edu.cmu.sphinx.linguist	LinguistProcessor	5	0.08333333333333333	1.0	14	0.12212330768564818	1636.5838318724125	8	1	1	5	9	122.09322025303652	26	20	3	1	139.96604052464778	3.0	0.0	0.4	0	9.0	1	366.3699230569445	0	2	6	0.0	1	0	5	3	0	3	1	10	95	1	0	FALSE
edu.cmu.sphinx.linguist.acoustic.tiedstate	Pool	9	0.041666666666666664	1.2222222222222223	30	0.25561105939446405	3954.273854242474	12	1	1	10	10	100.12284287720519	61	42	10	1	132.34450598417894	0.0	0.0	0.37037037037037035	0	24.0	2	766.8331781833922	0	2	0	0.0	1	0	11	0	1	7	0	10	197	1	0	FALSE
edu.cmu.sphinx.linguist.acoustic.trivial	TrivialHMMState	7	0.16666666666666666	1.1428571428571428	27	0.20602885181537334	4026.2402223241834	11	1	1	7	10	131.6745299145358	32	36	1	1	131.43876952225352	0.0	0.0	0.39285714285714285	0	12.0	2	618.08655544612	0	2	9	0.0	1	0	8	0	0	5	1	6	155	0	0	FALSE
edu.cmu.sphinx.frontend.endpoint	NonSpeechDataFilter	10	0.1111111111111111	3.3	114	1.2380458989057372	64292.85960277373	19	1	1	10	11	81.74848126456243	147	158	0	1	101.89081824381003	0.0	0.5	0.2111111111111111	1	50.0	11	3714.137696717212	1	5	11	0.1	1	1	33	0	0	5	0	30	745	1	0	FALSE
edu.cmu.sphinx.linguist.acoustic	Context	5	1.0	1.4	17	0.12273748587413431	2831.694916844851	6	1	1	6	14	99.22338979377986	33	24	14	1	131.4450529007536	1.0	0.0	0.0	1	5.0	3	368.21245762240295	0	1	0	0.0	1	0	7	1	1	4	1	7	97	1	0	FALSE
edu.cmu.sphinx.frontend	DoubleData	7	0.16666666666666666	1.1428571428571428	25	0.1940878611044184	3299.3031664020327	11	1	0	7	31	99.89810265903367	45	37	30	1	132.11976576600742	0.0	0.0	0.39285714285714285	0	20.0	2	582.2635833132551	1	2	1	0.0	1	0	8	0	0	5	1	8	151	1	0	FALSE
edu.cmu.sphinx.linguist.dflat	DynamicFlatLinguist$FullHMMSearchState	16	0.15555555555555553	1.6875	85	0.917993420478591	20299.630161036297	22	1	1	16	6	88.14656489259855	100	117	0	1	120.3682279995723	0.0	0.5	0.3125	1	72.0	4	2753.980261435773	1	7	6	0.0	1	1	27	0	0	9	1	27	616	0	0	FALSE
edu.cmu.sphinx.decoder.search	TokenHeap	7	0.3333333333333333	2.142857142857143	39	0.343912782304837	9956.304980246796	9	1	1	7	23	87.70077557766268	44	48	1	1	119.92243868463643	0.0	0.0	0.7857142857142857	1	0.0	4	1031.738346914511	0	2	22	0.0	1	0	15	0	0	5	0	9	237	0	0	FALSE
edu.cmu.sphinx.decoder.search	SimpleBreadthFirstSearchManager	29	0.07317073170731707	2.0344827586206895	264	3.0633174109852783	97536.1970582538	70	1	1	29	19	59.363588615274345	239	334	1	1	107.46887038181315	1.0	0.0	0.09503784693019345	1	347.0	12	9189.952232955835	0	9	18	0.0	1	0	59	1	0	20	1	71	1748	1	0	FALSE
